Year;Rank;School;Location;VCE_Studies;VCE_Stsnts;VCE_Compl_%;Median_VCE_Score;VCE_40+_%;VCEs_40+;VCEs_48+;VCEs_50;Stdnts_40+;Stdnts_48+;Stdnts_50
2019;48;Benalla P-12 College;Benalla;28;99;100;24;0;0;0;0;0;0;0
2019;49;Bendigo Senior Secondary College;Bendigo;70;1132;97;26;2,7;71;2;1;50;2;1
2019;50;Bendigo TAFE;Bendigo;4;5;0;0;0;0;0;0;0;0;0
2019;201;Glen Eira College;Caulfield East;47;136;100;30;5,7;17;2;0;12;2;0
2019;202;Glen Waverley Secondary College;Glen Waverley;70;568;100;33;13,9;205;11;4;132;10;3
2019;203;Gleneagles Secondary College;Endeavour Hills;52;228;97;27;5,3;34;0;0;25;0;0
2019;204;Glenroy Neighbourhood Centre;Glenroy;3;0;0;0;0;0;0;0;0;0;0
2019;205;Glenroy Secondary College;Glenroy;20;63;98;24;0,9;1;0;0;1;0;0
2019;206;Glenvale School Vic;Epping;15;138;100;30;9,4;28;0;0;22;0;0
2019;207;Good News Lutheran College;Tarneit;20;31;97;24;0;0;0;0;0;0;0
2019;208;Good Shepherd College;Hamilton;17;16;100;30;3,8;0;0;0;0;0;0
2019;209;Gordon Institute of TAFE;Geelong;33;107;93;21;5,6;3;0;0;1;0;0
2019;210;Goroke P-12 College;Goroke;10;7;100;34;25;2;0;0;2;0;0
2019;211;Goulburn Ovens Institute of TAFE;Shepparton;9;22;0;0;0;0;0;0;0;0;0
2019;212;Goulburn Valley Grammar School;Shepparton;26;153;100;33;17,5;88;8;4;60;5;3
2019;213;Great Future Chinese Culture School Inc;Preston;;;;;;1;0;0;1;0;0
2019;214;Greek Orthodox Community of Melbourne and Victoria;Melbourne;;;;;;4;0;0;4;0;0
2019;215;Greek Orthodox Community of Mentone and Districts;Mentone;;;;;;1;0;0;1;0;0
2019;216;Greensborough Secondary College;Greensborough;32;107;98;26;3;8;1;0;7;1;0
2019;217;Grovedale College;Grovedale;44;167;99;25;1,2;6;0;0;6;0;0
2019;218;Haileybury Chengdu Shude High School;Chengdu, China;;;;;;9;0;0;6;0;0
2019;219;Haileybury College;Keysborough;52;480;100;36;29,2;374;56;22;219;45;18
2019;220;Haileybury College Tianjin Campus;Tianjin, China;;;;;;18;0;0;14;0;0
2019;221;Haileybury Girls College;Keysborough;49;375;100;36;30,6;302;35;14;179;27;12
2019;222;Haileybury Ningbo Li Hui Li High School;Ningbo, China;;;;;;15;1;0;8;1;0
2019;223;Haileybury Qingdao No 19 High School;Qingdao, China;;;;;;5;0;0;3;0;0
2019;224;Haileybury Rendall School;Berrimah, NT;20;41;100;28;1,8;2;0;0;2;0;0
2019;225;Haileybury Wuhan Foreign Language School;Wuhan, China;;;;;;4;0;0;4;0;0
2019;226;Hallam Secondary College;Hallam;47;283;89;22;0,3;1;0;0;1;0;0
2019;227;Hampton Park Secondary College;Hampton Park;41;212;94;27;0,4;1;1;1;1;1;1
2019;228;Hawkesdale College;Hawkesdale;16;14;100;25;3;0;0;0;0;0;0
2019;229;Hazel Glen College;Doreen;13;64;0;29;0;0;0;0;0;0;0
2019;230;Healesville High School;Healesville;31;77;100;28;3,1;2;0;0;2;0;0
2019;231;Heathdale Christian College;Werribee;41;99;100;30;8,7;25;2;1;15;2;1
2019;232;Heatherton Christian College;Clarinda;17;42;100;30;13,8;10;1;1;5;1;1
2019;233;Heathmont College;Heathmont;46;107;94;26;0,8;1;0;0;1;0;0
2019;234;Heritage College Officer;Officer;16;20;100;28;3;2;0;0;1;0;0
2019;235;Hester Hornbrook Academy;Melbourne;6;4;0;0;0;0;0;0;0;0;0
2019;236;Heywood and District Secondary College;Heywood;18;24;100;26;0;0;0;0;0;0;0
2019;237;Highvale Secondary College;Glen Waverley;43;215;97;31;9,3;64;2;1;42;2;1
2019;238;Highview Christian Community College;Maryborough;24;67;92;26;0,9;2;0;0;2;0;0
2019;239;Hillcrest Christian College;Clyde North;43;121;97;29;4,7;20;0;0;16;0;0
2019;240;Holmes Secondary College;Melbourne;12;17;100;23;0;0;0;0;0;0;0
2019;;;;;;;;;;;;;;
2019;241;Holmesglen Institute of TAFE Holmesglen;Chadstone;0;0;0;0;0;0;0;0;0;0;0
2019;242;Holmesglen Institute of TAFE Moorabbin;Moorabbin;13;21;0;0;0;0;0;0;0;0;0
2019;243;Holy Trinity Lutheran College;Horsham;20;29;100;26;0;0;0;0;0;0;0
2019;244;Hopetoun P-12 College;Hopetoun;11;11;100;18;0;0;0;0;0;0;0
2019;245;Hoppers Crossing Secondary College;Hoppers Crossing;48;240;99;28;4,9;31;0;0;19;0;0
2019;246;Horsham College;Horsham;41;145;97;28;4,3;13;0;0;10;0;0
2019;247;Hume Anglican Grammar;Mickleham;24;66;100;30;5,5;14;0;0;10;0;0
2019;248;Hume Central Secondary College Town Park;Broadmeadows;32;161;94;26;3,1;9;0;0;5;0;0
2019;249;Huntingtower School;Mount Waverley;34;173;100;37;33,2;157;23;10;73;17;9
2019;250;Ilim College Kiewa Campus Dallas;Dallas;18;71;94;25;2,7;3;0;0;3;0;0
2019;251;Ilim College of Australia;Broadmeadows;22;102;100;30;5,3;16;0;0;14;0;0
2019;252;Iranian Cultural School;Doncaster East;;;;;;1;0;0;1;0;0
2019;253;Islamic College of Melbourne;Tarneit;16;53;100;28;4,5;7;0;0;5;0;0
2019;254;Islamic Community Milli Gorus Australia Foundation;Broadmeadows;;;;;;3;0;0;3;0;0
2019;255;Ivanhoe Girls Grammar School;Ivanhoe;36;238;100;34;18,7;114;7;3;67;7;3
2019;256;Ivanhoe Grammar School Plenty;Doreen;33;135;100;33;14,5;54;5;2;35;4;2
2019;257;Ivanhoe Grammar School Ridgeway;Ivanhoe;33;275;99;34;16,4;125;8;4;74;7;4
2019;258;John Fawkner College;Fawkner;24;72;86;23;0,9;1;0;0;1;0;0
2019;259;John Monash Science School;Clayton;48;435;100;34;16,3;180;13;6;111;13;6
2019;260;John Paul College;Frankston;44;186;100;29;4,1;20;0;0;14;0;0
2019;261;Kambrya College;Berwick;61;196;98;30;4,9;22;0;0;16;0;0
2019;262;Kangan Institute of TAFE;Broadmeadows;25;30;75;17;0;0;0;0;0;0;0
2019;263;Kaniva P-12 College;Kaniva;19;24;100;29;5;1;0;0;1;0;0
2019;264;Kardinia International College;Bell Post Hill;43;277;100;32;13;101;2;0;68;1;0
2019;265;Karen Brigetta Crump School of Dance;Drouin;;;;;;1;0;0;1;0;0
2019;266;Keilor Downs College;Keilor Downs;54;266;98;29;4,1;22;1;0;15;1;0
2019;267;Kensington Community High School;Kensington;2;0;0;0;0;0;0;0;0;0;0
2019;268;Kerang Christian College;Kerang;8;11;100;25;0;0;0;0;0;0;0
2019;269;Kerang Technical High School;Kerang;20;63;100;27;1,7;2;0;0;1;0;0
2019;270;Kew High School;Kew East;45;307;98;32;12,3;100;9;7;62;7;5
2019;271;Keysborough Secondary College Acacia;Keysborough;47;159;98;26;1,9;6;0;0;6;0;0
2019;272;Keysborough Secondary College Banksia;Springvale South;51;201;96;27;1,5;4;0;0;3;0;0
2019;273;Kilbreda College;Mentone;49;232;100;31;7,8;50;1;0;39;1;0
2019;274;Killester College;Springvale;47;205;100;31;6,2;37;0;0;29;0;0
2019;275;Kilvington Grammar School;Ormond;35;157;100;36;23,8;83;7;4;54;5;4
2019;276;Kings College;Warrnambool;13;21;100;32;4,3;1;0;0;1;0;0
2019;277;Kingswood College;Box Hill;35;142;100;32;12,6;36;0;0;20;0;0
2019;278;Kolbe Catholic College;Greenvale Lakes;38;173;100;26;1;6;1;0;6;1;0
2019;279;Koo Wee Rup Secondary College;Koo Wee Rup;38;150;99;28;4,4;13;0;0;11;0;0
2019;280;Koonung Secondary College;Mont Albert North;49;218;99;33;9,4;43;2;0;31;2;0
2019;281;Korean Language School of Melbourne;Prahran;;;;;;4;0;0;4;0;0
2019;282;Korowa Anglican Girls School;Glen Iris;31;147;100;37;29,7;76;2;0;38;2;0
2019;283;Korumburra Secondary College;Korumburra;26;52;100;29;5,3;6;0;0;4;0;0
2019;284;Kurnai College Churchill Campus;Churchill;50;205;95;27;1,9;0;0;0;0;0;0
2019;285;Kurnai College University Campus;Churchill;;;;;;6;0;0;5;0;0
2019;286;Kurunjang Secondary College;Melton;30;90;98;25;0,4;1;0;0;1;0;0
2019;287;Kyabram Secondary College;Kyabram;38;121;98;27;0,9;2;0;0;1;0;0
2019;288;Kyneton High School;Kyneton;20;85;97;27;1,5;2;0;0;2;0;0
2019;289;Lac Hong Vietnamese School Footscray;Footscray;;;;;;2;1;0;2;1;0
2019;290;Lac Hong Vietnamese School St Albans;St Albans;;;;;;2;1;0;2;1;0
2019;291;Lake Bolac College;Lake Bolac;6;0;0;0;0;0;0;0;0;0;0
2019;292;Lakes Entrance Secondary College;Lakes Entrance;13;16;91;30;10,9;5;1;0;2;1;0
2019;293;Lakeside Lutheran College;Pakenham;19;38;100;26;0;0;0;0;0;0;0
2019;294;Lakeview Senior College;Caroline Springs;61;403;97;29;2,9;28;2;0;19;2;0
2019;295;Lalor North Secondary College;Epping;43;91;94;26;1,6;3;0;0;3;0;0
2019;296;Lalor Secondary College;Lalor;41;176;97;25;2,2;10;0;0;10;0;0
2019;297;Lara Secondary College;Lara;34;105;100;24;0;0;0;0;0;0;0
2019;298;Lauriston Girls School;Armadale;31;101;98;35;21,1;50;4;1;31;4;1
2019;299;Lavalla Catholic College;Traralgon;45;262;99;28;4,9;27;4;2;21;3;2
2019;300;Laverton P-12 College;Laverton;34;57;100;23;1,2;0;0;0;0;0;0
2019;301;Leibler Yavneh College;Elsternwick;29;102;100;35;26;40;8;3;24;5;3
2019;302;Leongatha Secondary College;Leongatha;38;124;92;27;5;13;0;0;6;0;0
2019;303;Lighthouse Christian College;Keysborough;26;55;100;31;3,9;5;1;0;3;1;0
2019;304;Lighthouse Christian College Cranbourne;Cranbourne;15;84;100;30;5,7;12;0;0;10;0;0
2019;305;Lilydale Heights College;Lilydale;29;58;96;25;2,2;2;0;0;2;0;0
2019;306;Lilydale High School;Lilydale;50;392;99;29;2,5;20;1;1;17;1;1
2019;307;Little Yarra Steiner School;Yarra Junction;12;13;100;0;0;0;0;0;0;0;0
2019;308;Loreto College;Ballarat;49;221;99;31;7,4;53;2;1;43;2;1
2019;309;Loreto Mandeville Hall;Toorak;39;275;100;36;26,7;169;19;11;105;16;9
2019;310;Lorne P-12 College;Lorne;20;31;100;25;1,1;0;0;0;0;0;0
2019;311;Lowanna College;Newborough;36;130;95;25;0,3;0;0;0;0;0;0
2019;312;Lowther Hall Anglican Grammar School;Essendon;34;196;100;34;18,8;53;6;1;32;6;1
2019;313;Loyola College;Watsonia;51;248;100;31;5,5;46;1;0;35;1;0
2019;314;Luther College;Croydon Hills;56;342;100;32;8,1;78;4;0;59;4;0
2019;315;Lynall Hall Community School;Richmond;14;35;56;0;0;0;0;0;0;0;0
2019;316;Lyndale Secondary College;Dandenong North;46;179;99;26;0,2;1;0;0;1;0;0
2019;317;Lyndhurst Secondary College;Cranbourne;29;77;96;27;2,4;2;0;0;2;0;0
2019;318;MacKillop Catholic Regional College;Werribee;61;238;97;30;5,4;31;2;1;21;2;1
2019;319;Macleod College;Macleod;34;103;97;26;3;4;1;0;3;1;0
2019;320;Macrobertson Girls High School;Melbourne;49;501;100;37;30,2;290;16;5;188;14;5
2019;321;Maffra Secondary College;Maffra;23;73;100;27;5;8;1;0;6;1;0
2019;322;Mallacoota P-12 College;Mallacoota;9;11;0;38;30;3;1;0;3;1;0
2019;323;Manangatang P-12 College;Manangatang;15;10;100;28;0;0;0;0;0;0;0
2019;324;Manor Lakes P-12 College;Wyndham Vale;47;156;99;24;1,5;5;0;0;4;0;0
2019;325;Mansfield Secondary College;Mansfield;37;89;98;26;0,6;1;0;0;1;0;0
2019;326;Maranatha Christian School;Endeavour Hills;37;119;100;30;5,6;19;2;2;11;1;1
2019;327;Marcellin College;Bulleen;51;316;100;31;7,8;71;4;1;55;4;1
2019;328;Marian College Ararat;Ararat;36;96;98;26;3,4;9;2;2;6;1;1
2019;329;Marian College Myrtleford;Myrtleford;15;24;100;31;9,2;4;2;1;3;2;1
2019;330;Marian College Sunshine West;Sunshine West;44;164;100;29;5,6;18;0;0;12;0;0
2019;331;Maribyrnong Secondary College;Maribyrnong;35;244;96;29;2,9;22;2;1;15;2;1
2019;332;Marist College Bendigo;Maiden Gully;32;122;100;28;3,5;10;0;0;9;0;0
2019;333;Marist Sion College;Warragul;44;150;99;30;3,9;17;0;0;12;0;0
2019;334;Mary MacKillop Catholic College;Leongatha;28;113;95;28;3,5;7;0;0;5;0;0
2019;335;Maryborough Education Centre;Maryborough;37;81;90;28;1,9;2;0;0;2;0;0
2019;336;Marymede Catholic College;South Morang;52;170;100;30;4,9;20;0;0;13;0;0
2019;337;Mater Christi College;Belgrave;45;202;100;31;5,8;27;3;2;21;3;2
2019;338;Matthew Flinders Girls Secondary College;Geelong;53;109;98;26;2,1;3;0;0;2;0;0
2019;339;Mazenod College;Mulgrave;46;358;99;32;11,2;118;5;2;71;4;2
2019;340;McClelland Secondary College;Frankston;43;147;96;29;3,5;7;1;1;4;1;1
2019;341;McGuire College;Shepparton;25;71;85;23;0;0;0;0;0;0;0
2019;342;McKinnon Secondary College;McKinnon;60;574;99;33;16,1;262;15;9;172;14;9
2019;343;Melba Secondary College;Croydon;41;106;96;28;3,4;8;0;0;4;0;0
2019;344;Melbourne City Mission;South Melbourne;0;0;0;0;0;0;0;0;0;0;0
2019;345;Melbourne Girls College;Richmond;56;438;100;33;16,4;204;14;6;127;12;5
2019;346;Melbourne Girls Grammar;South Yarra;40;218;99;34;24,6;124;10;4;67;9;4
2019;347;Melbourne Grammar School;Melbourne;39;388;100;35;23,7;271;33;17;159;27;14
2019;348;Melbourne High School;South Yarra;54;684;99;36;29,4;408;38;19;204;31;14
2019;349;Melbourne International School of Japanese;Oakleigh South;;;;;;8;1;0;8;1;0
2019;350;Melbourne Polytechnic;Preston;14;34;0;0;0;0;0;0;0;0;0
2019;351;Melbourne Rudolf Steiner School;Warranwood;18;44;100;29;5,2;2;1;0;1;1;0
2019;352;Melbourne Swedish Community School Association;Toorak;;;;;;1;0;0;1;0;0
2019;353;Melton Christian College;Brookfield;31;79;100;26;0,6;1;0;0;1;0;0
2019;354;Melton Secondary College;Melton;58;165;97;28;1,5;4;0;0;4;0;0
2019;355;Mentone Girls Grammar School;Mentone;36;170;100;35;22,3;89;5;3;52;5;3
2019;356;Mentone Girls Secondary College;Mentone;46;324;99;30;7,7;66;4;2;39;3;2
2019;357;Mentone Grammar School;Mentone;43;279;100;35;22;213;12;4;128;10;3
2019;358;Mercy College;Coburg;29;106;100;30;4;13;0;0;9;0;0
2019;359;Mercy Regional College;Camperdown;31;111;98;27;2,1;5;0;0;5;0;0
2019;360;Merinda Park Learning Centre;Cranbourne North;1;0;0;0;0;0;0;0;0;0;0
2019;361;Methodist Ladies College;Kew;52;345;100;35;25;272;23;10;160;20;9
2019;362;Mildura Senior College;Mildura;69;503;98;27;2,8;31;1;0;20;1;0
2019;363;Mill Park Secondary College;Epping;64;363;93;24;2,4;20;0;0;10;0;0
2019;364;Minaret College Officer;Officer;17;47;100;30;5,1;1;0;0;1;0;0
2019;365;Minaret College Springvale;Springvale;20;144;100;27;1,9;4;1;0;4;1;0
2019;366;Mirboo North Secondary College;Mirboo North;28;60;100;27;2,3;3;0;0;3;0;0
2019;367;Monbulk College;Monbulk;31;103;97;27;2,7;8;0;0;5;0;0
2019;368;Monivae College;Hamilton;32;143;100;28;2,2;7;0;0;5;0;0
2019;369;Monterey Secondary College;Frankston North;21;53;76;25;4,3;2;0;0;1;0;0
2019;370;Montmorency Secondary College;Montmorency;43;161;99;29;5;20;0;0;14;0;0
2019;371;Mooroolbark College;Mooroolbark;38;163;91;28;4,9;16;0;0;11;0;0
2019;372;Mooroopna Secondary College;Mooroopna;20;38;91;22;0;0;0;0;0;0;0
2019;373;Mordialloc College;Mordialloc;43;143;98;29;3,9;12;1;0;8;1;0
2019;374;Mornington Secondary College;Mornington;50;339;96;26;2,7;19;0;0;15;0;0
2019;375;Mortlake College;Mortlake;15;21;100;27;4,1;2;0;0;1;0;0
2019;376;Mount Alexander 7-12 College;Flemington;32;76;100;27;2,2;2;0;0;1;0;0
2019;377;Mount Beauty Secondary College;Mount Beauty;26;32;100;26;2;2;0;0;2;0;0
2019;378;Mount Clear College;Mount Clear;53;158;91;26;1,6;5;0;0;4;0;0
2019;379;Mount Eliza Secondary College;Mount Eliza;48;147;98;28;5,4;16;0;0;11;0;0
2019;380;Mount Erin College;Frankston South;36;134;95;28;2;7;2;1;5;2;1
2019;381;Mount Evelyn Christian School;Mount Evelyn;29;88;100;29;4,5;8;0;0;6;0;0
2019;382;Mount Hira College;Keysborough;14;49;100;25;2,4;4;0;0;3;0;0
2019;383;Mount Lilydale Mercy College;Lilydale;60;340;100;29;1,8;16;2;0;15;2;0
2019;384;Mount Ridley P-12 College;Craigieburn;54;243;99;25;0,7;4;0;0;2;0;0
2019;385;Mount Rowan Secondary College;Wendouree;23;22;100;26;2,3;1;0;0;1;0;0
2019;386;Mount Scopus Memorial College;Burwood;37;207;100;38;37,4;67;8;7;45;6;5
2019;387;Mount St Joseph Girls College;Altona;52;153;99;31;10,3;57;8;1;35;8;1
2019;388;Mount Waverley Secondary College;Mount Waverley;64;457;99;32;8,4;107;4;2;73;4;2
2019;389;Mountain District Christian School;Monbulk;15;26;100;27;1,6;1;0;0;1;0;0
2019;390;Mountain District Learning Centre;Ferntree Gully;1;0;0;0;0;0;0;0;0;0;0
2019;391;Mullauna College;Mitcham;29;104;100;29;4;9;0;0;6;0;0
2019;392;Murrayville Community College;Murrayville;12;18;100;27;10,3;4;0;0;1;0;0
2019;393;Murtoa P-12 College;Murtoa;21;36;86;28;3;2;0;0;1;0;0
2019;394;Myrtleford P-12 College;Myrtleford;15;22;100;31;4;1;0;0;1;0;0
2019;395;Nagle College;Bairnsdale;43;152;97;29;3,1;11;0;0;9;0;0
2019;396;Narre Warren South P-12 College;Narre Warren South;35;244;100;32;8,2;28;2;0;19;2;0
2019;397;Nathalia Secondary College;Nathalia;25;26;100;22;0;0;0;0;0;0;0
2019;398;Nazareth College;Noble Park North;44;134;100;29;5,9;23;6;2;15;4;2
2019;399;Neerim District Secondary College;Neerim South;24;38;100;29;0;0;0;0;0;0;0
2019;400;New Century Chinese Language School;Burwood East;;;;;;1;1;1;1;1;1
2019;401;New Chinese Language and Culture School Thornbury;Thornbury;;;;;;7;1;0;7;1;0
2019;402;Newcomb Secondary College;Newcomb;45;67;96;23;0;0;0;0;0;0;0
2019;403;Newhaven College;Rhyll;31;144;100;30;9,5;17;0;0;12;0;0
2019;404;Nhill College;Nhill;25;43;95;27;1,9;2;1;1;2;1;1
2019;405;No 1 Senior Middle School of No 1 Machinery Group;Baotou, Inner Mongolia;;;;;;2;0;0;1;0;0
2019;406;Noble Park Secondary College;Noble Park;28;79;98;25;0,4;0;0;0;0;0;0
2019;407;North Geelong Secondary College;Geelong North;54;195;96;26;4,3;10;1;0;5;1;0
2019;408;North Melbourne Grammar College;North Melbourne;8;16;85;15;0;0;0;0;0;0;0
2019;409;Northcote High School;Northcote;68;456;96;30;8,3;102;7;3;70;7;3
2019;410;Northern Bay P-12 College;Corio;48;89;86;21;0,6;1;0;0;1;0;0
2019;411;Northern College of Arts and Technology;Preston;47;278;100;27;2,9;3;0;0;2;0;0
2019;412;Northside Christian College;Bundoora;26;37;100;30;4,4;4;1;1;3;1;1
2019;413;Norwood Secondary College;Ringwood;42;236;99;29;5,4;35;1;0;21;1;0
2019;414;Nossal High School;Berwick;40;419;99;35;21,9;239;20;8;163;19;8
2019;415;Notre Dame College;Shepparton;53;321;99;28;3,6;30;2;1;23;2;1
2019;416;Numurkah Secondary College;Numurkah;21;52;96;22;0;0;0;0;0;0;0
2019;417;Nunawading Christian College;Nunawading;14;33;100;33;7,5;8;2;2;6;1;1
2019;418;Oakleigh Grammar;Oakleigh;28;117;100;30;3,9;8;1;1;7;1;1
2019;419;Oakwood School;Caulfield North;19;34;0;0;0;0;0;0;0;0;0
2019;420;Oberon High School;Armstrong Creek;49;116;97;29;3,3;6;0;0;6;0;0
2019;421;Officer Secondary College;Officer;7;65;0;26;1,7;1;0;0;1;0;0
2019;422;Orbost Secondary College;Orbost;17;70;100;27;2,1;2;0;0;1;0;0
2019;423;Our Lady of Mercy College;Heidelberg;38;325;100;33;11,1;110;6;1;73;6;1
2019;424;Our Lady of Sacred Heart College;Bentleigh;49;170;100;32;10,1;39;5;2;30;5;2
2019;425;Our Lady of Sion College;Box Hill;40;212;100;33;14,2;98;8;4;59;6;3
2019;426;Ouyen Secondary College;Ouyen;17;27;100;27;0;0;0;0;0;0;0
2019;427;Overnewton Anglican College;Keilor;45;215;100;30;3,7;21;2;0;15;2;0
2019;428;Oxley Christian College;Chirnside Park;34;103;97;32;10,4;29;2;0;19;2;0
2019;429;Ozford College;Melbourne;17;20;86;22;1,4;0;0;0;0;0;0
2019;430;Padua College;Mornington;64;525;100;30;4,7;64;4;1;53;4;1
2019;431;Pakenham Secondary College;Pakenham;40;115;97;26;0,8;2;0;0;2;0;0
2019;432;Parade College;Bundoora;59;481;100;31;8,5;80;3;2;46;3;2
2019;433;Parkdale Secondary College;Mordialloc;62;368;98;30;4,6;35;3;1;23;3;1
2019;434;Parkville College;Parkville;0;0;0;0;0;0;0;0;0;0;0
2019;435;Pascoe Vale Girls Secondary College;Pascoe Vale;43;263;97;27;3;18;2;0;14;2;0
2019;436;Patterson River Secondary College;Seaford;43;161;93;25;0,9;3;0;0;2;0;0
2019;437;Peninsula Grammar;Mount Eliza;40;253;99;34;16,4;103;9;4;65;8;4
2019;438;Peninsula Grammar Heze No 1 Middle School;Shandong, China;;;;;;4;1;0;4;1;0
2019;439;Peninsula Grammar Nanjing Experimental School;Nanjing, China;;;;;;4;0;0;4;0;0
2019;440;Peninsula Grammar Pudong Foreign Language School;Shanghai, China;;;;;;26;1;0;18;1;0
2019;;;;;;;;;;;;;;
2019;441;Peninsula Grammar Zhengzhou Foreign Language School;Zhengzhou, China;;;;;;4;0;0;4;0;0
2019;442;Penleigh and Essendon Grammar School;Keilor East;38;317;100;35;22,5;292;24;9;153;20;8
2019;443;Penola Catholic College;Broadmeadows;51;303;99;28;2,6;23;1;0;21;1;0
2019;444;Peter Lalor Secondary College;Lalor;10;25;0;0;0;0;0;0;0;0;0
2019;445;Phoenix P-12 Community College;Sebastopol;34;125;100;27;0;0;0;0;0;0;0
2019;446;Pines Learning;Doncaster East;4;4;0;0;0;0;0;0;0;0;0
2019;447;Plenty Valley Christian College;Doreen;41;109;98;30;5,4;17;0;0;11;0;0
2019;448;Point Cook Senior Secondary College;Point Cook;63;325;92;28;2,5;18;1;1;15;1;1
2019;449;Portland Secondary College;Portland;32;117;98;27;1,1;0;0;0;0;0;0
2019;450;Presbyterian Ladies College;Burwood;34;237;100;35;20,1;125;9;0;77;9;0
2019;451;Presentation College;Windsor;43;118;97;30;9,3;33;4;1;26;3;1
2019;452;Preston Reservoir Adult Community Education;Reservoir;1;0;0;0;0;0;0;0;0;0;0
2019;453;Princes Hill Secondary College;Princes Hill;54;162;98;32;9,9;47;2;1;31;2;1
2019;454;Protypo Greek Centre;Oakleigh;;;;;;1;1;0;1;1;0
2019;455;Rainbow P-12 College;Rainbow;14;16;100;29;4,9;2;0;0;2;0;0
2019;456;Red Cliffs Secondary College;Red Cliffs;32;68;100;22;0;0;0;0;0;0;0
2019;457;Reservoir High School;Reservoir;50;117;100;27;3,3;7;2;0;3;2;0
2019;458;Ringwood Secondary College;Ringwood;68;354;99;30;7;80;4;1;55;4;1
2019;459;River Nile School;North Melbourne;0;0;0;0;0;0;0;0;0;0;0
2019;460;RMIT TAFE;Melbourne;37;260;81;25;2,3;13;0;0;6;0;0
2019;461;Robinvale College;Robinvale;16;17;100;26;0;0;0;0;0;0;0
2019;462;Rochester Secondary College;Rochester;30;66;100;27;2,2;3;1;0;2;1;0
2019;463;Rosebud Secondary College;Rosebud;47;187;99;28;2,4;10;0;0;9;0;0
2019;464;Rosehill Secondary College;Niddrie;47;247;98;29;2,7;17;2;0;14;2;0
2019;465;Rowville Secondary College;Rowville;81;382;94;26;1;8;0;0;8;0;0
2019;466;Roxburgh College;Roxburgh Park;32;236;88;26;0,2;1;0;0;1;0;0
2019;467;Rushworth P-12 College;Rushworth;16;21;100;22;0;0;0;0;0;0;0
2019;468;Rutherglen High School;Rutherglen;22;55;100;26;1,8;2;0;0;2;0;0
2019;469;Ruyton Girls School;Kew;39;165;100;36;32,2;104;6;1;65;6;1
2019;470;Sacre Coeur;Glen Iris;32;154;100;35;23;107;7;2;68;6;2
2019;471;Sacred Heart College Geelong;Newtown;78;453;100;32;11,6;110;5;2;83;5;2
2019;472;Sacred Heart College Kyneton;Kyneton;31;151;100;30;5,1;20;0;0;12;0;0
2019;473;Sacred Heart College Yarrawonga;Yarrawonga;23;70;100;28;4,3;8;1;0;7;1;0
2019;474;Sacred Heart Girls College;Hughesdale;50;235;100;32;12,2;100;8;3;67;8;3
2019;475;Saint Ignatius College;Drysdale;47;290;99;30;5,9;47;7;3;33;5;2
2019;476;Sale College;Sale;37;122;97;26;1,6;5;0;0;4;0;0
2019;477;Salesian College Chadstone;Chadstone;36;164;98;31;8;41;1;1;28;1;1
2019;478;Salesian College Sunbury;Sunbury;53;273;100;29;3,9;30;0;0;25;0;0
2019;479;Sandringham College;Sandringham;60;261;96;30;5,8;33;1;0;25;1;0
2019;480;Santa Maria College;Northcote;52;246;100;31;9,6;73;2;2;44;2;2
2019;481;Scoresby Secondary College;Scoresby;24;39;100;27;1;1;0;0;1;0;0
2019;482;Scotch College;Hawthorn;45;427;100;35;27,2;332;20;10;186;13;9
2019;483;SEDA College;Hawthorn East;7;362;0;0;0;0;0;0;0;0;0
2019;484;Seymour College;Seymour;32;97;94;27;3;1;0;0;1;0;0
2019;485;Shelford Girls Grammar;Caulfield;34;134;100;36;25;92;11;4;48;10;3
2019;486;Shepparton Adult and Community Education;Shepparton;0;0;0;0;0;0;0;0;0;0;0
